Year,OilProductionInTWh,BarrelsDayEquiv
1993,0,0
1993,1144.7253,673367818.8
1993,0,0
1993,26026.27,15309570481
1993,7678.3545,4516679086
1993,7589.324,4464308204
1993,8116.264,4774272908
1993,0,0
1993,0,0
1993,0,0
1993,1327.3126,780772112.2
1993,11078.879,6516987601
1993,11578.343,6810789952
1993,15196.688,8939228173
1993,305.88654,179933257.6
1993,451.09174,265348080.5
1993,38.23457,22490923.37
1993,0,0
1993,75.64006,44494152.63
1993,0,0
1993,11007.759,6475152308
1993,77.11245,45360264.39
1993,5.750312,3382536.447
1993,3.0533025,1796060.282
1993,0,0
1993,0,0
1993,253.68782,149228128.4
1993,0,0
1993,80.58427,47402511.43
1993,4127.1963,2427762512
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,4992.883,2936989979
1993,0,0
1993,14.339216,8434832.882
1993,0,0
1993,0,0
1993,0,0
1993,0.86448157,508518.567
1993,0,0
1993,0,0
1993,0,0
1993,5.4752383,3220728.389
1993,2952.8865,1736992047
1993,0,0
1993,3046.0103,1791770752
1993,14.118467,8304980.53
1993,0,0
1993,1.1457355,673962.0541
1993,3.3838146,1990479.163
1993,0,0
1993,0,0
1993,327.12857,192428569.2
1993,1.1130133,654713.7013
1993,0.46659276,274466.3275
1993,0,0
1993,39.468918,23217010.43
1993,0,0
1993,0,0
1993,22524.508,13249710495
1993,14580.642,8576848175
1993,75.04474,44143964.4
1993,57.408005,33769414.47
1993,48.62672,28603952.74
1993,50.96266,29978035.08
1993,0,0
1993,0,0
1993,0,0
1993,0,0
1993,53.102497,31236762.72
1993,1330.0208,782365171
1993,1165.1981,685410642.3
1993,4617.1855,2715991452
1993,0,0
1993,11048.977,6499398190
1993,0,0
1993,46.53163,27371546.87
1993,0,0
1993,1583.2775,931339699.4
1993,73.269,43099411.46
1993,0,0
1993,0,0
1993,37105.15,21826558671
1993,115.08085,67694617.17
1993,0,0
1993,0,0
1994,0,0
1994,3848.5925,2263877925
1994,3848.5923,2263877808
1994,4240.694,2494525865
1994,7.425549,4367969.969
1994,652.1087,383593350.3
1994,0,0
1994,318.94113,187612428.1
1994,0,0
1994,401.3629,236095821.9
1994,0,0
1994,0,0
1994,15453.292,9090171701
1994,4025.685,2368049983
1994,4344.411,2555535864
1994,329.3391,193728881
1994,13.854679,8149811.119
1994,111.21536,65420799.54
1994,0,0
1994,31.773918,18690539.87
1994,0.95489854,561705.0196
1994,0.75378615,443403.6145
1994,25.024921,14720541.66
1994,0,0
1994,0,0
1994,3.8798292,2282252.455
1994,0,0
1994,0,0
1994,17.042414,10024949.34
1994,0,0
1994,0,0
1994,421.4718,247924586.5
1994,0,0
1994,101.65299,59795876.05
1994,0.692384,407284.703
1994,0,0
1994,0,0
1994,4178.438,2457904689
1994,0,0
1994,68.74246,40436740.89
1994,1240.8297,729899818.4
1994,0,0
1994,0,0
1994,0,0
1994,3394.607,1996827633
1994,0,0
1994,13.012279,7654281.711
1994,1698.9104,999359051.8
1994,280.52615,165015381.2
1994,0,0
1994,111.20606,65415328.95
1994,0,0
1994,0,0
1994,4.294752,2526324.688
1994,27.573727,16219839.3
1994,17.35751,10210299.93
1994,0,0
1994,1.6456981,968057.6991
1994,16.529263,9723095.814
1994,104.848564,61675625.45
1994,0,0
1994,0,0
1994,0,0
1994,2078.3025,1222530874
1994,239.59816,140940093.1
1994,540.76013,318094191.9
1994,0,0
1994,2.8798847,1694049.812
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,4531.008,2665298805
1994,7218.221,4246012323
1994,3524.789,2073405280
1994,3749.358,2205504690
1994,447.7126,263360351.1
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,41.38837,24346099.83
1994,0,0
1994,0,0
1994,195.81432,115184893.3
1994,0,0
1994,1.1385313,669724.2894
1994,37.162674,21860396.32
1994,0.8897597,523388.0552
1994,0,0
1994,6.8914194,4053776.089
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,5.279546,3105615.272
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,17674.133,10396548751
1994,0,0
1994,0,0
1994,30.813187,18125403.99
1994,0,0
1994,376.55615,221503616.1
1994,894.8167,526362761
1994,2151.3699,1265511697
1994,288.36444,169626140
1994,0,0
1994,0.06338296,37284.09386
1994,56.92885,33487558.59
1994,0,0
1994,8.745116,5144185.846
1994,0,0
1994,236.22856,138957975.5
1994,0,0
1994,0,0
1994,1202.0443,707084877.4
1994,0.99892896,587605.2665
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,785.0266,461780349.7
1994,1.8256861,1073932.992
1994,517.24835,304263733.2
1994,6341.936,3730550562
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,361.85297,212854686.7
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,1793.0317,1054724522
1994,11271.94,6630552895
1994,12385.211,7285418184
1994,0,0
1994,0,0
1994,0,0
1994,0.12286872,72275.71714
1994,0,0
1994,8.997173,5292454.669
1994,0,0
1994,0,0
1994,0,0
1994,63.21158,37183282.09
1994,0,0
1994,0,0
1994,25.323143,14895966.37
1994,0,0
1994,0,0
1994,1096.4194,644952583.7
1994,0,0
1994,26072.818,15336951657
1994,7635.066,4491215263
1994,7540.479,4435575851
1994,8081.1763,4753633084
1994,0,0
1994,0,0
1994,0,0
1994,1495.4198,879658699.7
1994,11546.384,6791990541
1994,12084.911,7108771127
1994,15577.177,9163045230
1994,329.3391,193728881
1994,470.4649,276744056.9
1994,35.261845,20742261.62
1994,0,0
1994,65.888596,38757997.38
1994,0,0
1994,11294.818,6644010542
1994,77.73754,45727964.39
1994,3.8634338,2272608.102
1994,3.115615,1832714.693
1994,0,0
1994,0,0
1994,248.28114,146047728.4
1994,0,0
1994,81.10762,47710364.37
1994,3693.4321,2172607102
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,5026.3213,2956659568
1994,0,0
1994,15.893919,9349364.052
1994,0,0
1994,0,0
1994,0,0
1994,0.86448157,508518.567
1994,0,0
1994,0,0
1994,0,0
1994,5.4752383,3220728.389
1994,3130.1562,1841268340
1994,0,0
1994,3229.2788,1899575751
1994,12.382375,7283749.949
1994,0,0
1994,1.1457355,673962.0541
1994,4.060578,2388575.277
1994,0,0
1994,0,0
1994,325.4726,191454469.2
1994,1.2074133,710243.1127
1994,0.3406834,200401.9986
1994,0,0
1994,39.733795,23372820.42
1994,0,0
1994,0,0
1994,22767.371,13392571083
1994,14851.832,8736371704
1994,78.65931,46270182.03
1994,53.02233,31189605.66
1994,46.06742,27098482.16
1994,48.75296,28678211.56
1994,0,0
1994,0,0
1994,0,0
1994,0,0
1994,52.99115,31171264.49
1994,1341.0413,788847818
1994,1471.6835,865696170.4
1994,4506.6177,2650951570
1994,0,0
1994,10757.047,6327674662
1994,0,0
1994,64.16271,37742770.32
1994,0,0
1994,1680.295,988408816.6
1994,82.573,48572352.6
1994,0,0
1994,0,0
1994,37619.203,22128942786
1994,190.63004,112135316.9
1994,0,0
1994,0,0
1995,0,0
1995,3910.953,2300560572
1995,3910.953,2300560572
1995,4407.725,2592779394
1995,6.7504992,3970881.855
1995,649.0849,381814644.4
1995,0,0
1995,362.542,213259998.5
1995,0,0
1995,435.6241,256249468.8
1995,0,0
1995,0,0
1995,15635.969,9197628759
1995,4096.6895,2409817336
1995,4488.167,2640098217
1995,310.114,182419998.7
1995,15.081946,8871732.879
1995,106.55057,62676805.44
1995,0,0
1995,30.396948,17880557.52
1995,0.76886094,452271.138
1995,0.81660175,480353.9672
1995,24.288437,14287315.78
1995,0,0
1995,0,0
1995,1.9727945,1160467.345
1995,0,0
1995,0,0
1995,19.610172,11535395.21
1995,0,0
1995,0,0
1995,436.17145,256571439.4
1995,0,0
1995,99.32617,58427158.41
1995,0.6294399,370258.7621
1995,0,0
1995,0,0
1995,4119.953,2423501748
1995,0,0
1995,70.68784,41581082.06
1995,1301.4706,765570935.8
1995,0,0
1995,0,0
1995,0,0
1995,3670.5603,2159153103
1995,0,0
1995,12.322345,7248438.185
1995,1733.1025,1019472052
1995,360.71124,212183080.9
1995,0,0
1995,107.77521,63397181.91
1995,0,0
1995,0,0
1995,5.0673575,2980798.509
1995,23.721811,13954006.37
1995,18.567055,10921796.98
1995,0,0
1995,1.9949573,1173504.286
1995,18.883196,11107762.28
1995,105.41531,62009005.45
1995,0,0
1995,0,0
1995,0,0
1995,2155.6519,1268030521
1995,244.21895,143658204.9
1995,541.8184,318716703.7
1995,0,0
1995,4.0318384,2371669.63
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,4449.68,2617458805
1995,7279.575,4282102911
1995,3665.564,2156214103
1995,3946.1787,2321281572
1995,437.97516,257632445.3
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,37.212368,21889628.08
1995,0,0
1995,0,0
1995,206.50227,121471922.7
1995,0,0
1995,0.62954694,370321.7268
1995,37.433846,22019909.26
1995,2.5421705,1495394.401
1995,0,0
1995,5.9704175,3512010.27
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,6.06716,3568917.622
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,17854.338,10502551691
1995,0,0
1995,0,0
1995,28.582394,16813172.82
1995,0,0
1995,426.20462,250708598.2
1995,889.16656,523039149.3
1995,2156.8591,1268740638
1995,302.68616,178050681.1
1995,0,0
1995,0.06338296,37284.09386
1995,60.89468,35820399.75
1995,0,0
1995,8.893143,5231260.552
1995,0,0
1995,239.96179,141153993.1
1995,0,0
1995,0,0
1995,1219.8584,717563759.7
1995,1.2405715,729747.9361
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,789.593,464466467.3
1995,2.0145502,1185029.521
1995,539.27136,317218444.8
1995,6467.547,3804439385
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,387.5474,227969057.2
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,1746.9808,1027635758
1995,11343.451,6672618189
1995,12603.037,7413551125
1995,0,0
1995,0,0
1995,0,0
1995,0.18430308,108413.5757
1995,0,0
1995,6.3272033,3721884.268
1995,0,0
1995,0,0
1995,0,0
1995,53.270195,31335408.6
1995,0,0
1995,0,0
1995,20.955929,12327016.97
1995,0,0
1995,0,0
1995,1105.5587,650328642.5
1995,0,0
1995,26422.674,15542749303
1995,7605.458,4473798792
1995,7509.1816,4417165616
1995,8041.386,4730227026
1995,0,0
1995,0,0
1995,0,0
1995,1609.5884,946816699.3
1995,11712.838,6889904658
1995,12256.872,7209924655
1995,15989.801,9405765228
1995,310.114,182419998.7
1995,497.84766,292851562.7
1995,37.59605,22115323.37
1995,0,0
1995,60.066338,35333139.75
1995,0,0
1995,11466.633,6745078188
1995,74.36916,43746564.4
1995,2.1242309,1249547.579
1995,2.8663657,1686097.459
1995,0,0
1995,0,0
1995,253.89716,149351269.5
1995,0,0
1995,80.84013,47553017.31
1995,3614.011,2125888809
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,5015.5874,2950345509
1995,0,0
1995,14.64703,8615899.94
1995,0,0
1995,0,0
1995,0,0
1995,0.93098,547635.2903
1995,0,0
1995,0,0
1995,0,0
1995,5.4752383,3220728.389
1995,3387.4302,1992605986
1995,0,0
1995,3489.72,2052776456
1995,9.864918,5802892.901
1995,0,0
1995,1.1457355,673962.0541
1995,4.756809,2798122.922
1995,0,0
1995,0,0
1995,344.38824,202581316.2
1995,1.0168791,598164.1723
1995,0.4036381,237434.1748
1995,0,0
1995,38.619038,22717081.02
1995,0,0
1995,0,0
1995,23078.398,13575528140
1995,15057.113,8857125232
1995,78.33727,46080746.74
1995,51.68023,30400135.08
1995,43.17506,25397093.94
1995,47.3341,27843588.04
1995,0,0
1995,0,0
1995,0,0
1995,0,0
1995,51.546833,30321666.26
1995,1330.6033,782707818.1
1995,1510.6672,888627758.5
1995,4460.73,2623958805
1995,0,0
1995,10848.855,6381679367
1995,0,0
1995,88.23681,51904005.52
1995,0,0
1995,1806.4308,1062606346
1995,88.6206,52129764.34
1995,0,0
1995,0,0
1995,38135.51,22432652784
1995,193.73741,113963181.6
1995,0,0
1995,0,0
1996,0,0
1996,4037.5742,2375043630
1996,4037.5745,2375043807
1996,4539.513,2670301746
1996,6.430544,3782672.915
1996,686.3133,403713703.1
1996,0,0
1996,411.28333,241931368.9
1996,0,0
1996,474.6901,279229468.6
1996,0,0
1996,0,0
1996,16008.615,9416832287
1996,4232.7554,2489856100
1996,4622.446,2719085863
1996,326.40598,192003516.3
1996,14.351292,8441936.411
1996,105.837654,62257443.09
1996,0,0
1996,26.69324,15701905.77
1996,0.95751476,563243.9725
1996,0.6298761,370515.3503
1996,22.827545,13427967.55
1996,0,0
1996,0,0
1996,1.3187996,775764.4652
1996,0,0
1996,0,0
1996,21.021433,12365548.74
1996,0,0
1996,0,0
1996,494.6624,290977880.3
1996,0,0
1996,93.99979,55293993.73
1996,0.4418151,259891.2335
1996,0,0
1996,0,0
1996,4057.514,2386772924
1996,0,0
1996,68.976265,40574273.25
1996,1342.7245,789837935.6
1996,0,0
1996,0,0
1996,0,0
1996,3920.9495,2306440866
1996,0,0
1996,11.055414,6503184.66
1996,1843.5876,1084463287
1996,387.98358,228225633.7
1996,0,0
1996,120.47517,70867746.56
1996,0,0
1996,0,0
1996,10.132984,5960578.782
1996,21.555996,12679997.56
1996,21.523144,12660672.85
1996,0,0
1996,2.8504603,1676741.341
1996,18.93493,11138194.04
1996,118.206764,69533390.1
1996,0,0
1996,0,0
1996,0,0
1996,2209.0525,1299442638
1996,243.37984,143164610.8
1996,524.2804,308400233.1
1996,0,0
1996,9.818434,5775549.371
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,4404.3496,2590793864
1996,7373.7715,4337512617
1996,3851.3584,2265504925
1996,4202.4253,2472014865
1996,436.21747,256598510
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,32.846436,19321432.81
1996,0,0
1996,0,0
1996,212.2475,124851469.7
1996,0,0
1996,0.75752604,445603.5498
1996,37.744995,22202938.08
1996,3.823703,2249237.043
1996,0,0
1996,5.5244865,3249697.918
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,8.191887,4818757.025
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,18274.29,10749582278
1996,0,0
1996,0,0
1996,26.395294,15526643.42
1996,0,0
1996,404.724,238072939.5
1996,892.3268,524898114
1996,2170.6436,1276849168
1996,332.232,195430586.9
1996,0,0
1996,0.12711322,74772.48183
1996,63.40676,37298093.86
1996,0,0
1996,9.196627,5409780.55
1996,0,0
1996,267.03644,157080257.7
1996,0,0
1996,0,0
1996,1222.6141,719184759.7
1996,1.2439704,731747.289
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,797.6568,469209879.1
1996,1.8988171,1116951.227
1996,539.13745,317139674.3
1996,6573.6294,3866840796
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,393.02176,231189269
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,1888.2432,1110731286
1996,11567.165,6804214658
1996,12758.25,7504852889
1996,0,0
1996,0,0
1996,0,0
1996,0.1848079,108710.5287
1996,0,0
1996,5.263776,3096338.802
1996,0,0
1996,0,0
1996,0,0
1996,48.846992,28733524.5
1996,0,0
1996,0,0
1996,23.52136,13836094.02
1996,0,0
1996,0,0
1996,1121.2941,659584760.1
1996,0,0
1996,27037.51,15904417536
1996,7769.7554,4570444321
1996,7674.302,4514295263
1996,8197.235,4821902907
1996,0,0
1996,0,0
1996,0,0
1996,1798.7455,1058085581
1996,12113.727,7125721715
1996,12682.809,7460475830
1996,16343.861,9614035815
1996,326.40598,192003516.3
1996,515.9607,303506292
1996,35.519875,20894043.97
1996,0,0
1996,62.219257,36599562.68
1996,0,0
1996,11591.568,6818569364
1996,73.482025,43224720.29
1996,1.2672672,745451.2889
1996,3.124151,1837735.869
1996,0,0
1996,0,0
1996,315.21988,185423457.5
1996,0,0
1996,79.68876,46875740.85
1996,3522.413,2072007633
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,5087.378,2992575273
1996,0,0
1996,14.68716,8639505.822
1996,0,0
1996,0,0
1996,0,0
1996,1.0668923,627583.7015
1996,0,0
1996,0,0
1996,0,0
1996,5.490239,3229552.33
1996,3625.7402,2132788338
1996,0,0
1996,3730.5676,2194451514
1996,6.4189854,3775873.738
1996,0,0
1996,2.8721862,1689521.282
1996,5.0877743,2992808.391
1996,0,0
1996,0,0
1996,339.51886,199716975.1
1996,1.2249892,720581.8773
1996,0.34161678,200951.0457
1996,0,0
1996,43.918793,25834583.94
1996,0,0
1996,0,0
1996,23698.49,13940288138
1996,15452.747,9089851113
1996,77.6378,45669293.8
1996,51.254574,30149749.2
1996,43.099678,25352751.59
1996,50.64865,29793323.32
1996,0,0
1996,0,0
1996,0,0
1996,0,0
1996,51.947865,30557567.43
1996,1359.7686,799863876.8
1996,1508.8878,887581052.6
1996,4443.334,2613725864
1996,0,0
1996,11220.549,6600322895
1996,0,0
1996,88.65549,52150287.87
1996,0,0
1996,1921.0215,1130012639
1996,102.37889,60222876.05
1996,0,0
1996,0,0
1996,39151.24,23030141015
1996,196.74643,115733193.3
1996,0,0
1996,0,0
1997,0,0
1997,4131.4536,2430266807
1997,4131.4536,2430266807
1997,4699.5293,2764428981
1997,6.1873407,3639612.151
1997,716.0245,421190879.4
1997,0,0
1997,424.495,249702939.4
1997,0,0
1997,504.57437,296808450.9
1997,0,0
1997,0,0
1997,16435.936,9668197579
1997,4274.9067,2514650982
1997,4716.1157,2774185686
1997,346.4354,203785528
1997,12.565607,7391533.478
1997,104.98401,61755299.57
1997,0,0
1997,30.226498,17780292.82
1997,1.0789236,634660.9367
1997,0.56533974,332552.7859
1997,22.879288,13458404.61
1997,0,0
1997,0,0
1997,0.8548776,502869.173
1997,0,0
1997,0,0
1997,20.880402,12282589.33
1997,0,0
1997,0,0
1997,530.28345,311931439
1997,0,0
1997,92.58174,54459846.68
1997,0.3776639,222155.2337
1997,0,0
1997,0,0
1997,4156.7925,2445172042
1997,0,0
1997,78.9666,46450940.85
1997,1403.7892,825758347.2
1997,0,0
1997,0,0
1997,0,0
1997,4213.988,2478816453
1997,0,0
1997,7.6691656,4511273.851
1997,1862.3119,1095477581
1997,405.1625,238330880.7
1997,0,0
1997,134.74518,79261870.03
1997,0,0
1997,0,0
1997,11.852961,6972329.951
1997,21.478973,12634689.91
1997,21.789904,12817590.5
1997,0,0
1997,2.2939172,1349363.049
1997,17.831257,10488974.63
1997,130.35226,76677799.46
1997,0,0
1997,0,0
1997,0,0
1997,2170.36,1276682344
1997,245.20822,144240128.4
1997,509.30096,299588797.9
1997,0,0
1997,34.558617,20328598.09
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,4488.368,2640216452
1997,7426.6074,4368592558
1997,3851.313,2265478219
1997,4186.0815,2462400865
1997,441.53726,259727798.2
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,27.059149,15917146.36
1997,0,0
1997,0,0
1997,211.59622,124468363.8
1997,0,0
1997,1.6842537,990737.4637
1997,35.53043,20900252.79
1997,3.1777134,1869243.163
1997,0,0
1997,6.1075516,3592677.387
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,10.187526,5992662.311
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,18360.797,10800468748
1997,0,0
1997,0,0
1997,30.728378,18075516.34
1997,0,0
1997,413.85355,243443263
1997,880.5205,517953231.7
1997,2174.3757,1279044520
1997,664.58966,390935091.4
1997,0,0
1997,0.19014888,111852.2816
1997,69.29147,40759687.95
1997,0,0
1997,8.289108,4875945.848
1997,0,0
1997,299.80978,176358692.9
1997,0,0
1997,0,0
1997,1222.4786,719105053.8
1997,1.114662,655683.5248
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,815.15454,479502667.2
1997,2.4138381,1419904.755
1997,544.6961,320409468.3
1997,6633.5425,3902083796
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,389.57727,229163098.4
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,1972.6746,1160396815
1997,11925.966,7015274069
1997,13218.277,7775457004
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,5.89393,3467017.623
1997,0,0
1997,0,0
1997,0,0
1997,45.94366,27025682.16
1997,0,0
1997,0,0
1997,36.566093,21509466.32
1997,0,0
1997,0,0
1997,1122.7622,660448348.3
1997,0,0
1997,27743.365,16319626356
1997,7887.7046,4639826203
1997,7795.2827,4585460380
1997,8321.07,4894747025
1997,0,0
1997,0,0
1997,0,0
1997,1816.9308,1068782816
1997,12281.236,7224256420
1997,12815.672,7538630535
1997,17106.72,10062776400
1997,346.4354,203785528
1997,522.30286,307236974.3
1997,36.659866,21564626.91
1997,0,0
1997,0,0
1997,48.084644,28285084.51
1997,0,0
1997,12044.444,7084967009
1997,72.595474,42703219.7
1997,0.6319024,371707.2915
1997,3.738738,2199257.632
1997,0,0
1997,0,0
1997,386.9645,227626174.9
1997,0,0
1997,78.5025,46177940.85
1997,3575.2947,2103114515
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,5024.416,2955538803
1997,0,0
1997,13.400143,7882437.004
1997,0,0
1997,0,0
1997,0,0
1997,0.9974787,586752.1724
1997,0,0
1997,0,0
1997,0,0
1997,5.4752383,3220728.389
1997,3783.9175,2225833808
1997,0,0
1997,3888.8875,2287580866
1997,4.703187,2766580.569
1997,0,0
1997,5.15581,3032829.391
1997,3.3838146,1990479.163
1997,0,0
1997,0,0
1997,333.39658,196115633.9
1997,0.96343184,566724.6078
1997,0.35920578,211297.5162
1997,0,0
1997,49.892376,29348456.27
1997,0,0
1997,0,0
1997,24120.352,14188442254
1997,15904.251,9355441699
1997,74.867836,44039903.22
1997,48.34591,28438770.39
1997,43.45553,25562076.29
1997,62.42984,36723435.04
1997,0,0
1997,0,0
1997,0,0
1997,0,0
1997,51.879807,30517533.32
1997,1364.287,802521759.1
1997,1487.2793,874870170.3
1997,4418.8193,2599305452
1997,0,0
1997,11879.2,6987764657
1997,0,0
1997,91.77233,53983723.15
1997,0,0
1997,1994.7681,1173392992
1997,117.3467,69027470.11
1997,0,0
1997,0,0
1997,40024.6,23543882188
1997,206.14372,121261010.9
1997,0,0
1997,0,0
1998,0,0
1998,4145.346,2438438806
1998,4145.346,2438438806
1998,4689.2593,2758387804
1998,4.2528143,2501655.453
1998,713.91675,419951026.5
1998,0,0
1998,418.68,246282351.2
1998,0,0
1998,512.04645,301203792
1998,0,0
1998,0,0
1998,17335.73,10197488164
1998,4256.513,2503831159
1998,4750.0947,2794173333
1998,328.0255,192956175.1
1998,13.626324,8015484.65
1998,133.15187,78324628.86
1998,0,0
1998,28.508625,16769779.29
1998,1.016911,598182.937
1998,1.0050482,591204.8194
1998,22.925858,13485798.73
1998,0,0
1998,0,0
1998,0.6575982,386822.4679
1998,0,0
1998,0,0
1998,24.690231,14523665.19
1998,0,0
1998,0,0
1998,612.65924,360387785.7
1998,0,0
1998,89.11289,52419346.69
1998,0.5035519,296206.9979
1998,0,0
1998,0,0
1998,4165.9414,2450553748
1998,0,0
1998,77.056114,45327125.57
1998,1454.7723,855748405.8
1998,0,0
1998,0,0
1998,0,0
1998,4284.72,2520423512
1998,0,0
1998,7.32563,4309194.087
1998,1862.8934,1095819639
1998,469.95505,276444145.1
1998,0,0
1998,158.15637,93033158.17
1998,0,0
1998,0,0
1998,12.631624,7430367.007
1998,22.6793,13340764.61
1998,22.381357,13165504.03
1998,0,0
1998,2.4934127,1466713.343
1998,16.893131,9937135.813
1998,134.88626,79344858.27
1998,0,0
1998,0,0
1998,0,0
1998,2234.0586,1314152108
1998,237.72813,139840075.5
1998,499.64807,293910627.4
1998,0,0
1998,47.806084,28121225.69
1998,0,0
1998,0,0
1998,0,0
1998,0,0
1998,4510.197,2653057040
1998,7357.524,4327955264
1998,3818.0498,2245911631
1998,4159.942,2447024689
1998,436.3807,256694527.6
1998,0,0
1998,0,0
1998,0,0
1998,0,0
1998,24.209646,14240968.14
1998,0,0
1998,0,0
1998,195.94225,115260146.3
1998,0,0
1998,1.3796564,811562.5826
1998,37.433846,22019909.26
1998,3.1777134,1869243.163
1998,0,0
1998,4.379892,2576407.041
1998,0,0
1998,0,0
1998,0,0
1998,0,0
1998,15.133011,8901771.114
1998,0,0
1998,0,0
1998,0,0
1998,0,0
1998,18491.926,10877603453
1998,0,0
1998,0,0
1998,24.90886,14652270.49
1998,0,0
1998,403.50284,237354610.1
1998,862.952,507618820
1998,2218.8594,1305211403
1998,1211.6783,712751936.2
1998,0,0
1998,0.12676592,74568.18771
1998,65.39499,38467640.91
1998,0,0
1998,8.185909,4815240.555
1998,0,0
1998,301.74036,177494328.2
1998,0,0
1998,0,0
1998,1279.338,752551759.4
1998,1.0517074,618651.4074
1998,0,0
1998,0,0
1998,0,0
1998,0,0
1998,0,0
